Feature,Importance
cat__Order City_Puerto Padre,1.8247070606481775e-05
cat__Order City_Leiden,1.8246267342651988e-05
cat__Order City_Roeselare,1.8233439709693528e-05
cat__Order City_Batman,1.823157460213849e-05
cat__Order City_Guarujá,1.822370616096315e-05
cat__Order City_Highland Park,1.8223392802038327e-05
cat__Order State_Septentrional,1.8220095125091318e-05
cat__Order City_Mallawi,1.8214852948999586e-05
cat__Order City_Melilla,1.8214508703083925e-05
cat__Order City_Leshan,1.820126962200117e-05
cat__Order State_Pavlodar,1.820078555075928e-05
cat__Order State_Ras al-Jaima,1.8199378480791517e-05
cat__Order State_Nakhon Ratchasima,1.8168730890289588e-05
cat__Order State_Sus-Masa-Draa,1.8166213747487146e-05
cat__Order City_Durg,1.8165561919664902e-05
cat__Order City_Zhytómyr,1.8136839535751445e-05
cat__Order City_Senhor do Bonfim,1.8127635502181746e-05
cat__Order City_Guaymas,1.812465432332393e-05
cat__Order City_Siegen,1.8110289866148057e-05
cat__Order City_Kalisz,1.810414991226252e-05
cat__Order City_Torre del Greco,1.80970938163142e-05
cat__Order City_Tournefeuille,1.8094363686055494e-05
cat__Order City_Chemnitz,1.8077924595139204e-05
cat__Order City_Briansk,1.8072987452448943e-05
cat__Order City_Madurai,1.8070533520332796e-05
cat__Order City_Iserlohn,1.806986046606668e-05
cat__Order City_Ad Diwem,1.8068933260077732e-05
cat__Order City_Alcobendas,1.8049546558410217e-05
cat__Order State_Aydin,1.8029050449604702e-05
cat__Order City_Giyani,1.8021138984518595e-05
cat__Order City_Nagasaki,1.7971406538321414e-05
cat__Order Country_Laos,1.795709085572537e-05
cat__Order City_Laguna Niguel,1.792842604779432e-05
cat__Order State_La Pampa,1.7911023415030076e-05
cat__Order City_Tigard,1.7905816916499337e-05
cat__Order City_Lorca,1.7899173833187048e-05
cat__Order State_Opole,1.787881893555251e-05
cat__Order City_Tahta,1.7875585088045695e-05
cat__Order City_Menden,1.7853128268225563e-05
cat__Order City_Kediri,1.7835175010668468e-05
cat__Order City_Kokshetau,1.7824957876794272e-05
cat__Order City_Mary,1.7799673228073793e-05
cat__Order State_Kigoma,1.77776627123938e-05
cat__Order State_Paysandú,1.7770895902460763e-05
cat__Order City_West Jordan,1.7769966291077585e-05
cat__Order City_Barra do Piraí,1.7761157600800572e-05
cat__Order City_Rohtak,1.7758688492029107e-05
cat__Order City_Molina de Segura,1.7752100942476195e-05
cat__Order City_Rovigo,1.7746295891440553e-05
cat__Order City_Messaad,1.7730649016841224e-05
cat__Order State_Canelones,1.77269982453999e-05
cat__Order City_Parker,1.7704448998224717e-05
cat__Order City_Nampula,1.7669260052827952e-05
cat__Order City_Sioux Falls,1.761708665668685e-05
cat__Order City_Noblesville,1.758562347583972e-05
cat__Order City_Daegu,1.7581346063012136e-05
cat__Order City_Cuttack,1.7573120777626587e-05
cat__Order City_Liaoyang,1.749655484940147e-05
cat__Order State_Magdalena,1.7482266792130227e-05
cat__Order City_Jiangyan,1.7407309459762148e-05
cat__Order City_Najafabad,1.7347957897277268e-05
cat__Order City_Santa Marta,1.733196054217308e-05
cat__Order City_Bergamo,1.7313967470008137e-05
cat__Order City_Arapiraca,1.728711907713876e-05
cat__Order City_Vernon,1.7282206644032013e-05
cat__Order City_Borazjan,1.7280102733867702e-05
cat__Order City_Bath,1.7273572596239197e-05
cat__Customer City_Brentwood,1.7257166943764555e-05
cat__Order State_Túnez,1.7243422805280066e-05
cat__Order City_Huixquilucan,1.7239799570312506e-05
cat__Order City_Guidonia Montecelio,1.720658448811815e-05
cat__Order City_Moshi,1.7161997580795728e-05
cat__Order City_Kidderminster,1.716181353985603e-05
cat__Order City_Great Yarmouth,1.7144187900586923e-05
cat__Order City_Menton,1.7140165286027404e-05
cat__Order City_Montargis,1.7134946392326447e-05
cat__Order City_San José de Guanipa,1.7103071767965925e-05
cat__Order City_Moreno Valley,1.7088545262307558e-05
cat__Order City_Wigan,1.708286014700843e-05
cat__Order City_Hattingen,1.7070242339047322e-05
cat__Order City_Alfortville,1.705251752567626e-05
cat__Order City_Moradabad,1.7041794246022133e-05
cat__Order City_Tulle,1.7005301534214363e-05
cat__Order City_Emden,1.69838790170105e-05
cat__Order State_Asir,1.697926514640406e-05
cat__Order City_Puyang,1.697609709391184e-05
cat__Order City_Gagny,1.696545767946259e-05
cat__Order State_Dakota del Norte,1.696397961520755e-05
cat__Order City_Maradi,1.6961391043182623e-05
cat__Order City_Armenia,1.695361505066513e-05
cat__Order City_Ústí nad Labem,1.6933053679824388e-05
cat__Order State_Varna,1.6928166896000832e-05
cat__Order City_Altoona,1.691956768935294e-05
cat__Order City_Anshun,1.6916543875717776e-05
cat__Order State_Gisborne,1.6912933263368424e-05
cat__Order City_Itapecerica da Serra,1.690183775344742e-05
cat__Order City_Tianguá,1.689018760013674e-05
cat__Order City_Foshan,1.6884316956297044e-05
cat__Order City_Mentor,1.688303804666085e-05
cat__Order City_Cherkasy,1.687293918173431e-05
cat__Order City_Birkenhead,1.6861517058674315e-05
cat__Order City_La Baule-Escoublac,1.6848018045284893e-05
cat__Order State_Tambov,1.6838051347826e-05
cat__Order City_Saint-Cyr-sur-Loire,1.683639264439638e-05
cat__Order City_Palmerston,1.682008939758797e-05
cat__Order City_Zaporiyia,1.678720522671288e-05
cat__Order City_Sinop,1.67672032124446e-05
cat__Order City_Cassilândia,1.672098915011041e-05
cat__Order City_Coari,1.6712542323859234e-05
cat__Order City_Saint Charles,1.6692061217573486e-05
cat__Order State_Prefectura de Vientián,1.6686489092395015e-05
cat__Order State_Nagasaki,1.6685468220113015e-05
cat__Order City_Shinyanga,1.668114446904781e-05
cat__Order City_Mohammedia,1.668068936629597e-05
cat__Order City_Shagamu,1.6677149670115494e-05
cat__Order City_Teziutlán,1.6671096194799244e-05
cat__Order City_Les Mureaux,1.666346313494986e-05
cat__Order State_Daegu,1.6661749512043726e-05
cat__Order City_Kasama,1.6586399218288713e-05
cat__Order City_Edinburg,1.6578731290263635e-05
cat__Order City_Bagé,1.655205660847455e-05
cat__Order City_Bognor Regis,1.6549965942755775e-05
cat__Order City_Xinshi,1.653455909948145e-05
cat__Order City_Pietermaritzburg,1.650567680509159e-05
cat__Order City_Wad Madani,1.6486313281941765e-05
cat__Order City_Uvinza,1.648509477486819e-05
cat__Order City_Moncalieri,1.6442694943305673e-05
cat__Order City_San Luis,1.6435041953088604e-05
cat__Order City_Badalona,1.643145542316559e-05
cat__Order City_Viransehir,1.643074984353313e-05
cat__Order City_Chincha Alta,1.642743652690443e-05
cat__Order State_Guanacaste,1.6417067553740236e-05
cat__Order City_Xinxiang,1.641604904490284e-05
cat__Order City_Fuengirola,1.6396744507785066e-05
cat__Order City_Battipaglia,1.6379633860063423e-05
cat__Order State_Korçë,1.636543380628833e-05
cat__Order City_Satu Mare,1.6356155869304602e-05
cat__Order City_Saginaw,1.6327781980811506e-05
cat__Order City_Khmelnytskyi,1.6322435832665233e-05
cat__Order State_Gezira,1.6312512132855342e-05
cat__Order City_Jinjiang,1.629726081406756e-05
cat__Order City_Garland,1.6276470006353754e-05
cat__Order City_Hidalgo,1.626102975584183e-05
cat__Order State_Laghouat,1.6234731319448454e-05
cat__Order City_Garden City,1.621164338576057e-05
cat__Order State_Ústí nad Labem,1.6173181027532732e-05
cat__Order City_Luanshya,1.6156269579575547e-05
cat__Order State_Briansk,1.6153057286362844e-05
cat__Order City_Silao,1.61528228800539e-05
cat__Order City_Madison,1.61372613575316e-05
cat__Order State_Bangui,1.6132390551513348e-05
cat__Order City_Oxford,1.612347538553964e-05
cat__Order City_Mission Viejo,1.611069032592739e-05
cat__Order City_Longjumeau,1.6101693734613108e-05
cat__Order City_Sari,1.609278994643253e-05
cat__Order City_Nagaoka,1.605036823511311e-05
cat__Customer City_Spokane,1.6049975900551225e-05
cat__Order City_Paracatu,1.6038273360004495e-05
cat__Order City_Bugía,1.602804175095305e-05
cat__Order City_Callao,1.599164813443105e-05
cat__Order State_Khmelnytskyi,1.5985195255884554e-05
cat__Order City_Lomme,1.597067256938778e-05
cat__Order State_Tarapacá,1.5939710787729592e-05
cat__Order City_Colomiers,1.5938561437840523e-05
cat__Order City_Twin Falls,1.5938105333683113e-05
cat__Order City_Heidelberg,1.5931849002126808e-05
cat__Order City_Stakhanov,1.5919429489036303e-05
cat__Order City_Tamarac,1.591330987181995e-05
cat__Order State_Asjabad,1.5885865844240836e-05
cat__Order State_Federación de Bosnia y Herzegovina,1.586237845148555e-05
cat__Order City_East Orange,1.5854271920605357e-05
cat__Order State_Namur,1.583241924456424e-05
cat__Order City_Linhares,1.5828424473965876e-05
cat__Order City_Rybnik,1.572335107750645e-05
cat__Order City_Clovis,1.572267681257556e-05
cat__Order State_Markazí,1.571684759851263e-05
cat__Order City_Umuarama,1.570942269259737e-05
cat__Order State_Panevezys,1.570198412109266e-05
cat__Order City_Tongchuan,1.5672509024019446e-05
cat__Order City_Pesaro,1.5650178175664694e-05
cat__Order City_Morley,1.564210276400132e-05
cat__Order State_Vitsyebsk,1.5613626475066787e-05
cat__Order City_Drammen,1.5583688433029435e-05
cat__Order City_Korce,1.5557236211409868e-05
cat__Order City_Medford,1.5555671443248172e-05
cat__Order State_Hedmark,1.554177876806572e-05
cat__Order City_Tangerang,1.5540154560403335e-05
cat__Order City_Vineland,1.5539090988521847e-05
cat__Order City_San Juan,1.5534688928875072e-05
cat__Order City_Edogawa-ku,1.5527857543133782e-05
cat__Order City_Vantaa,1.551830940889714e-05
cat__Order City_Laghouat,1.5488205916269206e-05
cat__Order City_Bourg-en-Bresse,1.5480027761188047e-05
cat__Order City_Guatemala City,1.5475800781337392e-05
cat__Order Country_República Centroafricana,1.546186669585846e-05
cat__Order City_Tawau,1.545365127764016e-05
cat__Order City_Cormeilles-en-Parisis,1.544415099847184e-05
cat__Order City_Nakhon Ratchasima,1.5400831981795653e-05
cat__Order City_Watertown,1.5397444550950737e-05
cat__Order City_Malayer,1.5393113990151648e-05
cat__Order City_Split,1.5373515896810582e-05
cat__Order State_Misiones,1.5310847794448204e-05
cat__Order City_Jingmen,1.5296446586861167e-05
cat__Order City_Hazebrouck,1.5279896552445417e-05
cat__Order City_Huizhou,1.5278683398802383e-05
cat__Order City_Opole,1.527332972790036e-05
cat__Order City_Guarapuava,1.5239876125184231e-05
cat__Order City_Iquique,1.521167154930828e-05
cat__Order City_Carlsbad,1.5177577173087177e-05
cat__Order City_Vitoria,1.5154089863235855e-05
cat__Order City_Acámbaro,1.5134278247557578e-05
cat__Order City_Ceyhan,1.5103917470916882e-05
cat__Order City_Bamberg,1.509765099791738e-05
cat__Order City_Fatehpur,1.5091400619509782e-05
cat__Order City_Las Piedras,1.5089524434423049e-05
cat__Order City_La Ciotat,1.5087927904726918e-05
cat__Order City_Aydin,1.5080187589519667e-05
cat__Order City_Modesto,1.5079095067365558e-05
cat__Order City_Altamira,1.5057573379216492e-05
cat__Order City_Soma,1.5040405670629106e-05
cat__Order City_Veenendaal,1.5020685338863627e-05
cat__Order City_Corpus Christi,1.4977683927217847e-05
cat__Order City_Ratingen,1.4948865636650988e-05
cat__Order City_Waiblingen,1.4947729578295765e-05
cat__Order City_Béchar,1.4942753027106454e-05
cat__Order State_Abia,1.49254302283488e-05
cat__Order City_Túnez,1.4921614696677575e-05
cat__Order City_Benoni,1.4919576902269737e-05
cat__Order City_Rosny-sous-Bois,1.4918869704070874e-05
cat__Order City_Orem,1.490945023838233e-05
cat__Order State_Kankan,1.4893539917826813e-05
cat__Order City_Lisieux,1.4877355545817046e-05
cat__Order City_Bedford,1.4860650655772953e-05
cat__Order City_Jamundí,1.4841103913896728e-05
cat__Order City_Karbala,1.4825938623581931e-05
cat__Order State_Monseñor Nouel,1.4823048707159093e-05
cat__Order City_Pucallpa,1.481948358661854e-05
cat__Order City_Bihar Sharif,1.4817309845280278e-05
cat__Order City_Indaiatuba,1.4805924353820286e-05
cat__Order City_Edmond,1.4786361298704969e-05
cat__Order City_Villeneuve-sur-Lot,1.4785785103554606e-05
cat__Order City_Torcy,1.4778641482270902e-05
cat__Order State_Mary,1.4772915891001773e-05
cat__Order City_Saint-Genis-Laval,1.476488337679679e-05
cat__Order City_El Escorial,1.4741473694852447e-05
cat__Order State_Calabria,1.4724732958808161e-05
cat__Order City_Gdynia,1.4723216910550285e-05
cat__Order Country_Emiratos Árabes Unidos,1.4715064864990133e-05
cat__Order City_Patrocínio,1.46954506714503e-05
cat__Order City_Eagan,1.4694122964184054e-05
cat__Order City_Le Pré-Saint-Gervais,1.4692241838217876e-05
cat__Order City_Amarillo,1.4679237904686553e-05
cat__Order City_Loum,1.4675935235174061e-05
cat__Order City_Saint Louis,1.4670059737403218e-05
cat__Order City_Saint-Louis,1.4659899435825937e-05
cat__Order City_Viroflay,1.4598700553612272e-05
cat__Order City_Owensboro,1.4557961059269867e-05
cat__Customer City_Canovanas,1.4549517612954576e-05
cat__Order City_Abha,1.4518502322137787e-05
cat__Order City_Gap,1.4485250762351765e-05
cat__Order City_Boise,1.4472123161987839e-05
cat__Order City_Posadas,1.4465033936072339e-05
cat__Order State_Akwa Ibom,1.4437218390725582e-05
cat__Order City_Faenza,1.4427955627202154e-05
cat__Order City_Khouribga,1.442708829353437e-05
cat__Order City_Goulburn,1.438297209303091e-05
cat__Order City_Noisy-le-Sec,1.4373605650739305e-05
cat__Order City_Troyes,1.436211128791777e-05
cat__Order City_Severodvinsk,1.435278146721852e-05
cat__Order City_Mahajanga,1.4350711163357861e-05
cat__Order City_Aba,1.4344702751124981e-05
cat__Order City_Grove City,1.433959337496356e-05
cat__Order State_Bugía,1.4336325069374755e-05
cat__Order City_Tallaght,1.4336126898142372e-05
cat__Order City_Shanwei,1.4318712069375614e-05
cat__Order City_Vaughan,1.4308826218331357e-05
cat__Order City_Sierra Vista,1.4300849481858535e-05
cat__Order City_Blois,1.4299556961691045e-05
cat__Order City_Tiflis,1.4283225568612915e-05
cat__Order City_Tokat,1.4277230082546611e-05
cat__Order City_Gladstone,1.4267933532247426e-05
cat__Order City_Wilson,1.4267893907215347e-05
cat__Order City_South Bend,1.4250718114748338e-05
cat__Order City_Hattiesburg,1.4230415167250492e-05
cat__Order City_Divinópolis,1.4198458113493643e-05
cat__Order City_Arezzo,1.4161373029139627e-05
cat__Order City_Orihuela,1.414861015274056e-05
cat__Order City_Gravataí,1.414331020761674e-05
cat__Order City_Kozhikode,1.4121979650485839e-05
cat__Order State_Gran Polonia,1.4109353303990418e-05
cat__Order City_Kismaayo,1.4075046909793465e-05
cat__Order City_Qazvín,1.4068492515927347e-05
cat__Order City_Karagandá,1.4061568885056727e-05
cat__Order City_Quanzhou,1.4041616299642083e-05
cat__Order State_Katsina,1.4021805350019061e-05
cat__Order State_Dayr az Zawr,1.3959093017690272e-05
cat__Order State_Ternópil,1.3944221099003447e-05
cat__Order City_Hartlepool,1.394315179980618e-05
cat__Order State_Arges,1.3934545931767567e-05
cat__Order City_Shangzhi,1.392919646414007e-05
cat__Order City_Melun,1.3919039792761429e-05
cat__Order City_Bonao,1.3894554275689128e-05
cat__Order City_Hayange,1.3890111522021777e-05
cat__Order City_Rio Rancho,1.3889484116379243e-05
cat__Order City_Stourbridge,1.3888503964609885e-05
cat__Order City_Cizre,1.3881455317128494e-05
cat__Order State_Manica,1.387598789633176e-05
cat__Order City_Yuci,1.3874387314199011e-05
cat__Order City_Agadir,1.3865572547468556e-05
cat__Order State_Maradi,1.3854018284226766e-05
cat__Order State_Split-Dalmacia,1.3848182359918777e-05
cat__Order City_Vientiane,1.384814636601428e-05
cat__Order State_Rajshahi,1.3839426320606896e-05
cat__Order City_Ancona,1.3829258057550837e-05
cat__Order City_Masjed Soleyman,1.3820686827031804e-05
cat__Order City_Xintai,1.3799019111352787e-05
cat__Order City_Guelph,1.3768210674221755e-05
cat__Order City_El Limón,1.3759059617481108e-05
cat__Order City_Roosendaal,1.3753442189947251e-05
cat__Order City_Saskatoon,1.3753230394843024e-05
cat__Order City_Líbano,1.3721306135250611e-05
cat__Order State_Balikesir,1.3719486381293695e-05
cat__Order City_Lida,1.3694034819990005e-05
cat__Order City_Saint-Quentin,1.3689318382929437e-05
cat__Order City_Dearborn,1.3682440873759423e-05
cat__Order City_Panihati,1.363644945782462e-05
cat__Order State_Corum,1.362530010331946e-05
cat__Order City_Inegol,1.3605647987691795e-05
cat__Order City_Middletown,1.3605019989074351e-05
cat__Order City_Iquitos,1.3595622415366032e-05
cat__Order State_Melilla,1.3566590789096726e-05
cat__Order City_Alanya,1.356327505086204e-05
cat__Order State_Nampula,1.3556289959913954e-05
cat__Customer City_Reno,1.3511224366724037e-05
cat__Order City_Araçatuba,1.3482088743229202e-05
cat__Order State_Moquegua,1.3468089405141536e-05
cat__Order City_Jiangdu,1.3466327980163073e-05
cat__Order City_Langenhagen,1.3431980573020303e-05
cat__Order State_Jorasán del Sur,1.3417405211145224e-05
cat__Order State_Bani Suwayf,1.3416764515351027e-05
cat__Order City_Namur,1.3414387656100519e-05
cat__Order City_Grand Rapids,1.3414164747673012e-05
cat__Order City_Gisborne,1.3413478428345145e-05
cat__Order City_Turkmenabat,1.3407058875659355e-05
cat__Order City_Targu Jiu,1.339087141885272e-05
cat__Order City_Kisumu,1.3389016153718535e-05
cat__Order City_Berdyans'k,1.3386355783476285e-05
cat__Order State_Nitra,1.336225554067094e-05
cat__Order City_Mudanjiang,1.3360224431708174e-05
cat__Order City_Bayreuth,1.3345534576763618e-05
cat__Order City_Greifswald,1.3332757691041301e-05
